obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,collision
0,1,2,7,0.6672110151859124,0.5456286722737098,0,0,1
0,1,10,9,0.7553040811959434,0.8722983950730219,1,0,0
0,0,9,2,0.028422762815529024,0.5667074469275032,0,0,1
1,0,4,7,0.2606460406515063,0.11398509201687157,0,1,0
0,1,1,6,0.4964512740891496,0.5528748779376556,1,1,0
0,1,1,6,0.4412727652148053,0.7228375813758486,1,0,0
1,0,8,10,0.7289985055948757,0.9278567633928283,0,0,0
0,1,5,4,0.636457917501098,0.05641525867823338,1,0,1
0,1,4,9,0.7080524372267986,0.22575506967733405,1,1,1
0,0,7,2,0.1608619608314913,0.9434235878603499,1,1,1
0,0,8,8,0.18118159664967692,0.1964425850333471,0,0,1
0,0,3,10,0.7771649756132312,0.7977090109487067,1,1,0
0,1,10,8,0.8119311230231352,0.2993515299306162,0,1,0
0,1,1,9,0.6854866108419357,0.4428730823738499,1,0,1
1,1,2,7,0.9314490929731147,0.15515965079846994,0,1,0
0,1,8,9,0.402049687815502,0.5005905160338008,1,0,0
0,0,9,7,0.7839811680604862,0.023662287022556572,0,1,0
0,1,8,4,0.8863506227039599,0.7870313731121875,1,1,1
1,0,7,3,0.22165455667659995,0.1661751551459656,1,1,0
0,1,5,6,0.6346871969824487,0.5460838741873866,1,0,1
0,1,4,9,0.21566525942857628,0.7408412270315579,0,0,1
1,0,1,8,0.3882746509424556,0.7427086043919625,1,1,0
1,1,3,2,0.22146614482928317,0.2461519628550346,1,0,0
1,1,7,4,0.45456587819153793,0.3573813081664351,0,0,0
1,1,6,5,0.4475960204514269,0.5103492939728089,1,1,1
0,0,2,1,0.12776279807972835,0.23110508064717827,1,1,0
1,0,1,3,0.28813899646056484,0.7886195909815675,0,0,0
0,0,1,4,0.2671686545559654,0.745472214346161,1,1,0
0,0,6,7,0.3597904619317598,0.7410711688510873,1,0,1
1,0,9,7,0.4848683597279001,0.36089644938833,0,1,1
1,1,9,1,0.9425148756864079,0.8822670969405187,0,1,0
1,0,10,6,0.2613786927966818,0.20938696867428497,0,0,1
1,1,8,8,0.9421173755335819,0.4636766502124664,0,1,1
1,1,6,6,0.26634947843459633,0.15882699011442136,0,1,1
0,1,4,7,0.9220926603280303,0.5231000674573022,0,0,1
1,0,8,4,0.9644563862209127,0.23279569030277225,1,0,1
0,1,1,5,0.3252207711184991,0.2854337632006807,1,1,1
1,1,9,1,0.7303377737618229,0.5908463915142288,1,1,0
0,1,6,1,0.04285465621986373,0.06858053502599071,1,1,1
1,0,9,10,0.2658363345137613,0.9384131703381422,1,1,1
0,1,9,1,0.3463917392319946,0.27944494048852553,0,1,1
0,1,6,7,0.6633531181544774,0.126148408126863,0,0,0
1,1,8,7,0.1640749407275749,0.48584232281062323,0,0,1
0,0,7,7,0.5155161045514675,0.9746812863443094,1,1,0
1,1,2,6,0.7746346961894398,0.48985290912358503,1,1,0
1,1,9,5,0.035301237249340534,0.4356591887706106,0,1,1
1,1,10,5,0.3529080267944057,0.2961216415851141,0,1,1
1,1,5,4,0.32532406365602884,0.716614046648658,1,1,1
1,0,7,9,0.9800678168042861,0.9417148018390405,1,0,1
0,1,5,2,0.9792379745819252,0.5999649410536132,1,1,0
1,0,1,6,0.9257972900411012,0.3637089518333927,0,0,1
1,0,5,6,0.3603034300416631,0.06004000971316881,0,0,1
0,1,10,9,0.9048778186489128,0.9748779578316051,1,0,0
1,1,10,1,0.3010747945148584,0.14055033422427055,0,1,0
1,1,3,6,0.5891488885535594,0.7233071809142352,0,1,1
0,1,6,7,0.8724583976792046,0.38777693685181824,0,1,0
0,0,10,6,0.5108664415297681,0.2624610443705051,0,1,0
0,0,3,2,0.5142217144599172,0.6343131576651821,1,1,0
0,1,2,6,0.7161342080822494,0.15756242438740575,1,0,1
1,0,9,8,0.3716865814968471,0.5276051051455823,0,1,0
1,1,5,1,0.08867984787140637,0.18020844207725428,0,0,0
0,1,6,4,0.5319082483333868,0.22139217046586912,0,1,0
0,1,7,3,0.0228245168976835,0.41152399594720335,0,0,0
0,0,9,1,0.15855833065244518,0.4171423245218536,1,1,1
1,1,8,5,0.7662573241376988,0.19185582820579627,0,0,0
0,1,4,5,0.7120921810817306,0.17938200755711176,0,1,1
0,0,2,3,0.6328904243013062,0.21031839691105558,0,0,1
1,0,6,3,0.1976651285890263,0.09524137993552129,1,0,0
0,1,10,1,0.7093119413293414,0.8823434535275478,1,0,1
0,0,4,10,0.5844071365828205,0.34138736077746046,1,1,0
1,0,10,9,0.45595614185218014,0.410488277296843,0,0,1
1,0,3,1,0.00768660423204115,0.8419410740935548,1,0,1
1,1,2,2,0.36581615022231295,0.5879131900962824,1,0,0
0,1,5,7,0.7413593137448166,0.6482132968249217,1,1,0
0,0,9,8,0.9811873006783314,0.2676705018418746,0,1,0
1,0,8,8,0.6614041651660456,0.053270829046224044,1,1,0
1,0,2,6,0.551703251801438,0.653590446860184,1,0,0
1,0,2,9,0.27654706665358364,0.36238428861422123,0,0,0
1,1,5,8,0.5465878104902296,0.706823923043435,0,0,0
0,1,2,6,0.27558021927552,0.2456698655032986,0,0,1
1,1,7,10,0.6116017431961547,0.12974905093310796,1,0,1
1,1,10,5,0.945689860240684,0.5904847308308458,0,0,0
0,0,2,9,0.9742279675326388,0.9072714160560812,1,1,0
1,0,9,8,0.04297630272261832,0.7219439744623279,1,0,0
1,1,1,6,0.7321960145038747,0.38241882747483436,0,1,0
1,1,1,8,0.19762838864678378,0.05868002241463943,1,0,0
0,0,3,2,0.9384880383050803,0.6518287723639159,0,0,1
0,1,7,10,0.3715026771751546,0.8999550894999683,0,0,1
0,1,8,6,0.990830547468557,0.843734299081788,1,1,1
0,0,4,6,0.41027560735752056,0.7728813376602878,0,0,1
0,1,3,10,0.7088433425133971,0.8119506998862487,1,1,1
1,1,4,3,0.5742684782363042,0.46513877087513256,1,1,0
1,0,3,8,0.3356031207745457,0.16716481848064246,0,0,0
0,0,1,3,0.7384236055567672,0.40848793202213185,1,1,1
0,1,9,6,0.294802344458563,0.7356906389652703,0,0,1
0,1,3,1,0.6930205213726738,0.36795822675747825,1,0,0
0,0,2,7,0.26465545745468955,0.20173005525036358,0,0,0
1,1,10,6,0.08497608746364538,0.8352453158358998,0,1,1
1,1,4,1,0.4661831660144117,0.4435002605253121,0,0,1
0,1,2,1,0.539983915593354,0.4486197112268486,0,0,1
1,1,5,1,0.852948183157639,0.2711556013488139,1,1,0
0,1,9,1,0.7557784133678592,0.26530233259068847,0,1,0
0,1,4,8,0.8179149792865729,0.09631526035783133,0,0,1
1,0,3,7,0.9107699730717123,0.44197478055867456,0,0,0
0,0,10,2,0.2406689855033184,0.6684733666774451,1,1,1
1,0,9,2,0.2180023267349922,0.09505873897960837,1,0,1
1,0,4,9,0.8992295810149178,0.6363980651061054,0,0,1
0,0,1,8,0.05769662534013087,0.4591554941694789,0,0,1
0,1,1,5,0.010941672130483693,0.09547530631320822,1,0,1
0,1,9,3,0.8820907573266615,0.7687139110586761,0,1,1
1,0,7,1,0.4304099739964308,0.18962264499989223,1,0,0
0,0,5,3,0.6564703025477093,0.5157723480497693,0,1,0
1,1,5,1,0.11458560760610081,0.7434042665801794,0,0,1
0,1,2,1,0.2678694161602383,0.45610640232500477,0,1,0
0,0,8,1,0.3577664518276543,0.003930181114951359,0,1,0
1,1,7,10,0.3510418627943148,0.8067212260908784,0,1,1
1,0,8,9,0.640830062800927,0.8805407377608334,0,1,1
0,0,6,3,0.03569856220497758,0.12528518088002172,1,0,1
1,1,4,1,0.49658174688877244,0.4350822702767916,1,0,0
1,1,1,3,0.2598468946192568,0.06424551996890648,0,1,0
0,1,3,2,0.40544733863964344,0.41281912552996824,0,0,0
0,1,10,4,0.052961613683396136,0.572352643650948,0,0,1
1,1,1,8,0.9016799568290903,0.5749834981011951,1,0,1
0,0,1,9,0.9501098319947514,0.8525220945885627,0,1,1
0,0,10,9,0.20387037652790407,0.43295162456180414,0,1,1
1,0,4,2,0.19918005426548124,0.18448991668865522,1,0,0
1,1,8,1,0.08739476949772707,0.7063865323551655,0,1,0
0,0,8,9,0.026014580828163214,0.3684747076310704,0,0,0
1,1,9,10,0.7177076319504486,0.18783433006997552,0,0,1
