obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,obj1_feature_5,obj2_feature_5,obj1_feature_6,obj2_feature_6,obj1_feature_7,obj2_feature_7,obj1_feature_8,obj2_feature_8,collision
1,0,9,9,0.6325051804737829,0.31111859034816725,0,1,7,2,0.8255739350590118,0.7229630539910075,1,0,9,6,1
1,0,1,1,0.4006145216749417,0.5819301664239056,0,0,5,1,0.5623747179663922,0.4853577894050417,0,0,4,6,0
1,1,1,8,0.9471697386568959,0.05111910023136301,1,1,6,7,0.47818181966670825,0.31407854045697015,1,1,3,5,1
0,0,5,8,0.08026093372236953,0.9178690736182877,1,0,6,3,0.49473217435729966,0.6079068117654546,1,0,9,9,0
0,1,2,6,0.7004360595888136,0.34184854074165294,1,1,5,6,0.8247772245914958,0.5123134299976194,1,1,5,9,1
0,0,8,7,0.24212661094363408,0.22105894165768902,1,0,10,4,0.8486823516353811,0.40058148148836137,0,1,7,1,0
1,1,4,8,0.5470013182412887,0.7974536719062268,1,0,10,7,0.2543100222025575,0.7936919373855991,0,1,4,4,0
0,1,2,6,0.24904185071082086,0.9134144531406923,0,1,2,6,0.11502751296814506,0.17364222535470253,1,1,4,5,1
1,1,6,10,0.9600057677271296,0.4986274533855032,0,0,8,10,0.6293133310454833,0.29533551390408375,1,0,9,9,0
1,1,4,9,0.21220646453758318,0.7766749481105077,1,0,7,3,0.37512513783240276,0.5699837611883204,0,1,1,7,0
1,1,7,1,0.26053527645909325,0.43628299955417793,1,0,4,10,0.10455666338554581,0.228494923830176,1,0,2,1,1
1,1,2,7,0.3682557823227448,0.39535718122372443,0,1,6,5,0.8709807674704773,0.17679187926553075,0,1,2,8,1
0,0,6,7,0.3521325101593612,0.9811465673351962,0,0,1,3,0.7010158777210626,0.17212949932265076,0,1,8,5,0
0,0,2,4,0.3744431685954528,0.06607864964060128,1,0,1,2,0.5948706298007782,0.5022158334110197,1,0,7,4,1
0,0,2,7,0.6094228217839407,0.415233935503018,1,0,4,7,0.9513082306597507,0.21195565758128165,0,1,1,8,1
1,1,2,1,0.11109387578604923,0.41313011173984415,1,1,10,5,0.48803847641587905,0.028751478136499475,1,0,2,2,1
1,1,2,3,0.661280383248407,0.2530727134787897,0,1,2,5,0.8143148313390269,0.4094511404873248,1,1,9,8,0
1,1,6,3,0.39622169528405426,0.4215809574880808,0,0,6,9,0.5780150719612589,0.4176816447907521,1,0,1,9,0
0,1,10,8,0.5011103230481644,0.7301020070225938,1,0,10,4,0.07033509935558135,0.27164265792709996,0,1,2,1,0
0,0,9,7,0.3610570102063466,0.5261875036870273,0,1,9,7,0.023941456848161846,0.9786458746271516,0,0,1,10,1
1,0,9,5,0.5974766259491673,0.12135936425483917,1,1,9,7,0.658121354434205,0.34193509300885905,0,0,9,10,1
1,0,7,8,0.8594690617915043,0.01095904985785301,0,1,5,10,0.9780905179512008,0.3430036888122934,1,1,5,6,1
1,0,1,2,0.564670360611579,0.8976536908920473,0,0,9,5,0.5942034196744377,0.7401565840642241,1,1,4,6,1
1,1,9,6,0.8528563410673263,0.7017825082493044,1,1,3,4,0.4703239389744024,0.6483923211675174,1,1,9,9,0
1,0,4,4,0.678097329133523,0.22891388345557673,0,0,9,1,0.6896888639141919,0.9376794159053558,1,1,10,9,0
0,1,2,4,0.5672450551244839,0.028534014051995293,0,1,8,1,0.18363385176755087,0.10311766433863889,0,0,1,2,1
0,1,5,2,0.579200426931919,0.0571772946217276,0,1,3,2,0.7303793747753842,0.5280988825659393,1,1,8,8,0
1,0,8,7,0.4716299514353123,0.38358405671548723,0,1,1,3,0.7191330165834201,0.39168340534304513,1,0,5,8,0
1,1,7,2,0.04180023703277025,0.5888644876887663,1,0,6,2,0.13229098871694833,0.5395553588674862,1,1,6,2,1
1,1,9,3,0.7926558737856796,0.9885398356003848,0,0,3,5,0.22163996238094041,0.9865682818918287,0,1,7,9,1
0,0,5,5,0.9353596261029036,0.487604416757917,0,1,8,8,0.8575599674626944,0.8162566633741074,1,0,5,5,1
0,1,2,6,0.7373514531344191,0.2468569625945053,0,0,9,1,0.5667350511986937,0.661418867791198,0,1,2,2,0
1,0,9,5,0.31767163388831443,0.30884853091146525,0,0,10,6,0.7106099179378926,0.8431446813075177,1,0,8,7,1
0,0,3,5,0.027824973416974763,0.08323772956406317,1,0,2,9,0.8468297322480242,0.05427610596102861,1,1,10,4,1
1,1,3,5,0.5416506776936493,0.47870798620574506,1,1,7,8,0.09004612454284733,0.9871783993088642,0,0,6,9,1
0,0,7,7,0.5746708942867328,0.1267971023706107,0,0,6,10,0.3956415096081227,0.5493589289018769,1,0,5,10,1
1,0,6,1,0.252373495696964,0.7100308042875912,1,0,3,7,0.933966705979679,0.5285966360699756,0,0,10,8,1
0,0,2,5,0.6087970064992977,0.7001251289348315,0,0,2,3,0.7976715095589763,0.1516038629147598,0,0,10,6,1
0,0,4,10,0.16671015226209418,0.8140174816521178,0,0,7,9,0.8153546486187618,0.9682366707940775,0,1,10,6,0
0,0,3,9,0.17741458729800885,0.4659384861340302,0,1,6,9,0.34631219835132043,0.8149806210878254,0,0,3,4,0
1,1,5,5,0.39565701590821767,0.2541745575348431,0,0,4,7,0.4063683034435759,0.4516745457071568,1,1,6,4,0
0,0,6,7,0.7276406425464605,0.20923934600343197,0,0,3,7,0.9443032172171468,0.642865330901972,1,1,8,2,1
1,1,10,6,0.09755019587987968,0.6612009825957808,0,0,8,5,0.20166633255990773,0.17302506367870774,0,1,8,9,0
0,0,7,7,0.03893628462143883,0.20280038118222343,1,1,9,5,0.5128715228691637,0.7638832810842283,0,1,8,8,1
1,0,7,10,0.3291996204730986,0.5651381454819909,0,0,4,2,0.9382265560171066,0.2202313319385677,1,1,4,6,1
0,0,7,6,0.0596471052559594,0.4467126116034025,0,0,6,5,0.458902832195221,0.5447855021348552,0,0,9,2,0
0,1,6,3,0.41470462807841424,0.1523432650646428,1,1,6,8,0.23586054289423575,0.9050874927867147,0,0,7,9,1
1,1,10,1,0.6745209588040113,0.019955762482232187,1,0,7,10,0.865763393822114,0.7659074556515734,1,0,2,1,1
1,0,7,2,0.5529391939816991,0.9534166593063721,1,0,4,6,0.4412897563223013,0.20714911386413315,1,1,3,10,0
1,0,2,7,0.9807039494776458,0.6493655924242538,0,1,2,8,0.860658223507825,0.9195137304938722,1,1,8,2,0
0,0,6,3,0.881748238255812,0.6470662571105521,0,0,1,6,0.4286632015111326,0.6351417929561157,0,0,6,2,1
0,1,1,2,0.6493730395956013,0.9776373378706874,1,1,1,9,0.31143622159948303,0.9114043803237577,1,1,4,9,0
1,0,4,3,0.1294430491559052,0.450043178095897,0,0,1,2,0.3794289671775405,0.03422697932687602,0,1,4,8,1
0,1,7,2,0.12681328460117613,0.5117800688802681,0,1,7,3,0.36097286220224645,0.8375070137154128,1,1,3,3,1
