obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,obj1_feature_5,obj2_feature_5,obj1_feature_6,obj2_feature_6,obj1_feature_7,obj2_feature_7,obj1_feature_8,obj2_feature_8,obj1_feature_9,obj2_feature_9,obj1_feature_10,obj2_feature_10,collision
1,0,8,8,0.8153768461540045,0.13948028802239554,1,1,7,8,0.24019545557798105,0.17644634920724023,0,1,10,7,0.03672901316502786,0.23841195206254617,1,0,1
0,1,8,7,0.6927062817147766,0.3790865177907695,1,1,5,6,0.5646692630476766,0.5556790984794585,1,1,10,10,0.6247136562706452,0.46475725526825984,1,1,1
1,1,4,8,0.6647912547983694,0.820492925862316,1,0,7,1,0.28351308088031313,0.09677503209153682,1,1,7,9,0.6055229747189174,0.41841387278983777,1,1,0
0,1,10,5,0.19155432886892287,0.21738218932268905,0,0,4,6,0.5938192909737067,0.27827077815610624,1,0,2,2,0.8197158814895326,0.27355372126854993,1,0,0
0,1,1,5,0.9373871038208643,0.10326127683743513,0,1,1,8,0.8039472867957803,0.1114038318421593,0,0,6,7,0.9201459565505095,0.23376360699069854,0,1,0
0,1,2,3,0.28913256327418557,0.24996175773100127,0,1,4,7,0.08229656916095518,0.2356299683464762,1,1,10,7,0.04048041731879237,0.5662943685030525,0,0,1
0,0,1,3,0.9838726086385458,0.7347215056825814,0,0,5,6,0.2719102849610445,0.8933555479172739,1,0,3,7,0.5255954842039562,0.8883692542654925,1,1,1
1,0,5,6,0.14878669092714536,0.9818096932608508,0,0,8,3,0.9226419583965957,0.8352810529260125,1,1,5,3,0.7878081914453209,0.06661023804896682,0,1,1
1,1,5,8,0.5708338124426627,0.35579326076861917,1,1,4,10,0.024561463006833928,0.2793884367359306,0,0,9,2,0.344532860021338,0.5686998680877147,0,0,1
0,1,1,4,0.14433819059855224,0.3575916603272882,0,0,6,3,0.6953644129940078,0.9315264914550814,1,0,10,1,0.4845768174957191,0.34158016350342735,1,0,0
0,0,2,9,0.7791848905815185,0.8937914219194832,1,0,8,10,0.735347066147524,0.3221154769514012,0,1,6,3,0.9959819531533847,0.6814491337426325,0,0,0
0,1,7,10,0.32373056845903414,0.79892099202171,0,1,5,3,0.8793213948700362,0.33305905927308177,1,0,2,3,0.6899503319972023,0.5551534853329619,1,1,0
1,0,10,6,0.8459310422538375,0.2792281198371569,0,0,7,9,0.6678375290015658,0.6752025917551417,0,1,2,7,0.7446168849581367,0.043730010156176724,1,1,1
1,0,1,8,0.9667177323687788,0.2829087042105838,0,1,4,3,0.8911877143585781,0.7593405061533698,0,1,2,4,0.25824856480177694,0.2932961074148517,1,1,0
1,0,4,2,0.015306178351683686,0.35531033446989213,0,1,8,2,0.25792769673550286,0.9179392993060529,1,1,2,7,0.9762485429708664,0.636977390555481,0,1,1
1,1,10,6,0.13934242551252007,0.4933480399636908,0,0,6,9,0.030467906401561384,0.4581374412179039,1,0,5,7,0.3725136182699955,0.2512093020005972,1,1,0
0,1,3,9,0.5438706718664997,0.9255423049280709,1,1,2,7,0.14614164966521626,0.6328183719784672,0,0,9,1,0.5253253823666236,0.3209863584620313,1,1,0
1,0,3,7,0.6706657357363608,0.5903674004378033,0,0,6,2,0.46031357046839594,0.9145136359121512,1,0,10,6,0.6487530813653204,0.3999038732181094,0,0,0
0,1,1,8,0.4233745813323826,0.24687787895101254,0,0,10,10,0.27808013558708256,0.07162906653882029,1,1,8,8,0.009381338922205829,0.786003396647923,1,1,0
1,1,6,8,0.8101348072743919,0.357359439022207,0,0,2,2,0.5949998602954845,0.5905038265383745,0,0,10,9,0.35976478947321666,0.7098822239121295,1,1,0
1,0,8,3,0.6796588374536632,0.004399158037297846,1,1,4,3,0.07898570409742522,0.5058262554599309,1,1,5,4,0.0008725035603452946,0.5729650378532761,1,1,0
0,1,8,8,0.49867443391559263,0.11665120854437105,1,0,4,2,0.2975021430397886,0.12954961652379138,1,0,1,8,0.4598496581863051,0.5289833983585513,1,1,1
0,0,6,2,0.9678477915634957,0.241281927749326,0,0,5,1,0.4097527660472978,0.7416961478091769,1,1,10,4,0.7398658515426801,0.021710238412753324,1,0,1
0,0,1,4,0.44677092373042115,0.6869569608865467,1,1,6,3,0.19604317467804377,0.3294668475486009,0,1,3,3,0.21452350898496186,0.0637910235045791,0,1,0
0,0,2,8,0.664363786123459,0.9490538367903416,0,1,10,5,0.07169958866975745,0.25983144498361466,0,0,1,9,0.7155666098324763,0.558513562021128,1,0,1
0,1,2,1,0.18377804263831576,0.38321446149247096,1,0,10,2,0.33730319380956464,0.700182388707192,0,1,1,1,0.7506799761363182,0.1485808577307296,1,1,1
0,1,8,7,0.7210902316365418,0.6607898947512045,1,0,1,9,0.593207614751843,0.2814842618603568,0,0,6,8,0.4370929219393648,0.6352247654630538,1,1,0
0,0,4,10,0.15005499903325226,0.6410699488192232,1,0,5,7,0.5709470453689114,0.8420548432425743,1,1,6,10,0.13053182516156303,0.03214167182046912,0,1,0
1,0,8,10,0.23762777097748655,0.7182651893346725,1,1,5,2,0.7413863802410008,0.8283730613965106,1,1,7,6,0.7352896596757642,0.6667581475960853,1,0,0
1,0,3,8,0.028353577178239053,0.019067105429965703,0,0,3,6,0.22573761279701732,0.07984616093155072,1,1,8,10,0.20178696008436392,0.9874762179616813,1,1,1
0,0,8,8,0.1829843625040738,0.2074233935613521,1,0,8,1,0.3841544986089933,0.44266658787789925,0,0,9,8,0.763552585163353,0.6939029350167815,1,0,1
0,0,8,7,0.29574820468523966,0.5644898831945911,1,0,10,7,0.44800507016980995,0.7081925456311314,0,1,5,1,0.4896312872583677,0.7685808052434159,0,1,1
0,0,6,9,0.04702050061984908,0.6496049746526196,0,0,6,9,0.8154200093358672,0.7117545749989361,1,1,6,8,0.8149039199239155,0.635208486590951,0,1,1
0,1,9,8,0.558390461721438,0.12820356684120648,1,0,5,6,0.03587205963777884,0.3141042692964884,1,0,8,7,0.47600462360927254,0.4147350220421253,1,0,1
0,1,9,8,0.8046410850248715,0.9997025191070168,0,1,2,6,0.025039872213376224,0.1271728448203019,0,0,4,8,0.9229476250396893,0.0943840800607082,0,0,0
0,1,5,6,0.6836867646070253,0.5696451674436541,0,0,10,4,0.9194017051509412,0.462488138206423,0,0,9,2,0.01510022830764668,0.9335672592212186,1,0,0
0,0,2,5,0.5103070678123083,0.1924564969174254,1,0,9,2,0.10470153397240167,0.657407028251662,1,1,8,5,0.9301972631415106,0.7227825096373123,0,0,1
0,1,4,3,0.5328618395951793,0.2216510298468246,0,0,7,5,0.16973650980109478,0.9577511485108907,1,0,7,2,0.8816649896493555,0.9200395974984353,1,0,0
0,0,9,3,0.5523750002554845,0.9202211385340981,0,0,7,8,0.592905522766726,0.5288307866247555,1,0,8,10,0.09051967718889142,0.05926637869684903,1,0,1
0,1,4,2,0.6948974708502587,0.7342491156458937,0,0,2,10,0.8685218744212172,0.5951576076203365,0,0,10,1,0.6386380053834595,0.43873890643055824,0,0,0
1,0,2,6,0.2960030345423983,0.02219218657059585,1,1,1,5,0.22290509112732348,0.16059775043211433,1,1,6,2,0.7480816523299509,0.9906924116593594,0,1,0
1,0,1,3,0.31186081386677134,0.3913868319885345,0,1,1,7,0.46066635806499867,0.5735138728530246,1,1,10,3,0.012323921938804161,0.9367651682929666,0,1,1
1,0,2,6,0.9916133355315357,0.33201930510303257,1,1,2,9,0.3965898622577907,0.9866058909551502,0,0,1,9,0.4732656650706344,0.1687470602777904,0,0,0
0,0,2,1,0.8278350751405777,0.9131665530394415,1,0,6,2,0.5905803078735357,0.1573882692267572,0,0,3,8,0.9298057091318607,0.9361194639957598,0,0,0
1,0,3,4,0.4200412971185067,0.32982982581124043,0,1,9,1,0.588622905208668,0.4347754277030934,0,1,1,6,0.32078440206076764,0.7047011881918344,0,0,0
1,1,9,9,0.9911877399037569,0.4113674738438756,0,1,7,5,0.8688489670234661,0.9554747212135112,1,0,7,7,0.5836364204460893,0.5833906295332223,0,1,0
1,1,3,6,0.11707931084637324,0.35828868803535885,0,1,6,8,0.7524873915864185,0.6006533104353102,1,1,8,2,0.8336268797549908,0.5329478724186311,1,0,0
1,1,1,7,0.6373724048082516,0.6203611919958786,0,0,9,10,0.9182774228299581,0.8844938190493231,0,0,9,8,0.29083304043833114,0.6972939956128765,0,1,0
1,0,8,4,0.7100971256835179,0.6444049370747694,0,0,8,7,0.8553723400399652,0.9668213714302848,0,0,2,10,0.253195883038547,0.9595617771295678,0,0,1
0,1,3,2,0.6038056315584246,0.6747809237031338,0,1,10,8,0.5044359087001276,0.2922206584004007,1,0,10,9,0.8977393740505322,0.7627675021728418,0,0,1
1,1,1,7,0.33394780691900416,0.5735509603503219,0,1,9,4,0.2611838271506407,0.09218691913016508,0,1,4,1,0.8418072615777377,0.13539163247575214,0,0,0
1,0,2,5,0.6083702778458864,0.4235316193632549,0,1,8,8,0.5841614094657444,0.6087370847899275,0,0,10,6,0.29976330841001675,0.11530988318648572,0,0,0
1,1,10,7,0.5807094366981422,0.375157211006079,1,1,9,10,0.7641049982768149,0.8004182423877129,0,0,6,8,0.599663736156516,0.10416731877269447,1,0,0
1,0,8,1,0.44012828213555555,0.13271030072972356,1,1,6,9,0.7967595267803139,0.29672539822940347,0,0,7,1,0.09371207359806699,0.1544631578926674,0,1,0
1,0,1,5,0.4130291076023743,0.4278924119658619,1,0,5,3,0.5869388613491093,0.9836192742028693,0,0,7,1,0.052822272446715335,0.6345846009709318,1,1,1
1,1,3,10,0.2569592652857745,0.04868998581275408,1,0,10,2,0.7418407034726264,0.3209638552514892,0,0,3,6,0.5878757247779355,0.7540093846301306,0,0,1
1,0,2,5,0.3276365271117202,0.6298048987851622,1,0,8,5,0.6373266905683531,0.5782655413804095,0,0,8,4,0.33666102091392625,0.7397053819510095,1,1,0
1,1,2,4,0.9926902977159747,0.03798994855047999,1,1,8,2,0.5628805210650739,0.733533594807592,1,1,4,8,0.6817114886982114,0.5246454139463341,0,1,1
1,1,5,4,0.8170197759323234,0.8745831477647448,1,0,8,8,0.48939098594115615,0.2528978538684816,0,1,5,4,0.7092971545444883,0.5639620620401874,0,1,1
0,1,8,5,0.9945100198418447,0.19973306966160564,1,0,7,6,0.1217066071613645,0.637262506190523,0,1,2,3,0.9001927459236544,0.21314706624667934,0,1,0
1,1,8,7,0.25513388201018516,0.018343278692844245,1,1,1,6,0.8913621070410055,0.07759768547456458,1,1,9,4,0.5688548416981439,0.14335156401534954,1,1,1
1,1,3,4,0.302269777178108,0.09868847751189136,0,0,7,2,0.5265189202856444,0.6666270082881082,0,0,4,7,0.11112365764327103,0.6084095177883327,1,0,0
0,0,9,2,0.45608070355975083,0.7947939640474406,0,0,9,10,0.7981088197061803,0.9806664280175126,0,1,10,3,0.8054474481412323,0.9633585747692585,0,0,1
0,0,4,1,0.727874938308724,0.11154746766091872,1,1,5,1,0.7486441935379148,0.8114319481398505,0,0,4,4,0.4949003150902833,0.4172124584854041,0,0,1
1,0,5,5,0.3237807715845068,0.2918020200813167,1,1,8,10,0.6134037172790836,0.4875310446777713,0,1,6,6,0.30053339264456436,0.11929730294390595,1,0,1
0,0,2,4,0.30426450500773816,0.8442632598284432,0,1,7,7,0.22312480341847596,0.5451110174422567,1,1,4,9,0.934859783653358,0.8321350607385419,1,0,0
0,1,4,3,0.6091204252551741,0.8554010581309788,0,0,10,6,0.7452585130545932,0.12813145298463902,0,0,9,9,0.0384230633351168,0.7747591645667092,1,1,1
0,0,7,6,0.27277948598881285,0.8072931297272363,0,1,6,7,0.6606690618975342,0.6864427546682761,0,1,4,6,0.9415776096966317,0.12229308504480985,0,1,0
1,1,1,10,0.541731233235317,0.9004818425583577,0,1,1,9,0.8838345779344003,0.466244484481501,1,1,3,7,0.6356292761344655,0.13111325962650466,0,1,0
1,0,10,3,0.24821471711159204,0.08496286760026428,0,0,2,4,0.3674533459865278,0.26592897161995643,1,1,6,10,0.41435085207674005,0.6904836602219514,0,1,0
0,0,1,4,0.2116727437149204,0.4665802014505278,1,1,7,6,0.6214989603599665,0.30297563074391853,0,0,1,2,0.39988468395966037,0.48121319688168085,1,0,0
0,0,1,5,0.08710876778892185,0.04137182956044394,1,0,6,4,0.5486901187966554,0.9604781935902953,0,1,5,9,0.2604473497066663,0.698368613830689,1,1,0
0,1,3,3,0.08515978104856525,0.6541298910323149,0,0,2,4,0.7883625949980451,0.2857235521146746,0,1,6,4,0.04789669998061663,0.10290269134464392,0,0,1
1,1,9,4,0.7090729534030243,0.5071945930961512,1,0,10,7,0.03737160941699913,0.7922983246587986,0,1,6,10,0.6566827609907583,0.2817524720855056,0,1,0
1,0,9,2,0.3390889856262631,0.8655736823505282,1,0,7,8,0.1128576342201878,0.5975243943099284,0,0,5,1,0.12602734731116194,0.8332891151669322,1,1,0
0,1,7,3,0.3985719861795167,0.8739193927077309,0,0,8,7,0.5568376986851247,0.2654468896262332,0,1,7,1,0.5321720159985026,0.887519958136511,1,0,0
1,0,4,3,0.38667979430413335,0.3877796315248365,0,1,5,6,0.018198895185251196,0.959549565248158,1,0,2,5,0.05363790902265131,0.02739737143799892,1,0,0
1,0,4,9,0.049094444030027495,0.30838270890808306,0,0,5,4,0.24410974648970385,0.8073804934500586,0,1,2,9,0.14582974843441643,0.7711086486142794,0,0,0
1,1,4,6,0.8500218740584379,0.8211721120437121,1,0,3,6,0.8328800497292284,0.8466343115311517,1,0,3,5,0.3159803282379876,0.6143884879581515,1,0,0
1,0,10,10,0.4063751516549018,0.7279301184683137,0,0,4,4,0.16097205156081884,0.7123402759127129,1,0,5,3,0.5370004103776245,0.2330584533899236,0,1,1
0,0,5,2,0.889899490312931,0.37677562117222785,1,0,10,7,0.532711831516317,0.6299245767131326,1,1,6,7,0.7061250187110516,0.38430989682200445,0,0,0
1,1,3,10,0.7648291051476089,0.8062822338537309,1,1,5,7,0.44366481870432817,0.30848257545982183,1,0,9,7,0.42512214541353777,0.6929344740883727,1,0,1
0,0,10,4,0.07579295757966154,0.6051721952337232,1,0,3,2,0.7523099727821492,0.4690848903375927,0,1,10,6,0.7877030376423437,0.03200144114533687,1,0,0
0,1,3,3,0.5741809196147993,0.8027025810747807,1,0,10,9,0.46178018258841347,0.37658990774183154,0,0,9,9,0.7635806910992451,0.5308323563652225,0,0,0
1,1,3,7,0.8081770901580173,0.7760620355933041,0,1,1,8,0.030031596561958973,0.3534265885624057,0,1,8,7,0.5022376075693966,0.5827433029969772,0,0,1
1,1,10,5,0.7428927219732477,0.1209653760868612,1,0,8,10,0.62097606958952,0.7074696607330957,0,1,4,2,0.9779627028008044,0.5275272283142616,1,1,0
1,0,4,2,0.35237592363156245,0.606242708951848,1,1,7,4,0.30459875030618333,0.02109924673881669,0,1,8,10,0.08357597593542654,0.34471460861921355,1,1,0
1,1,7,9,0.7270415501423444,0.9226679224676724,1,1,5,6,0.35766431860289705,0.9372764667931922,0,1,10,1,0.9197132044230112,0.23704990176605867,0,0,0
0,1,6,2,0.5310892763587148,0.8423422170244252,0,1,6,10,0.7770042493177927,0.8339091143063033,0,1,9,6,0.288344854083153,0.16408829287518423,1,1,1
0,1,3,9,0.3547425864050715,0.790237322327848,1,0,8,2,0.11488851069586348,0.4529260765017844,0,0,4,8,0.6712373466784113,0.8732546341628007,0,0,0
0,1,8,5,0.8721142430942944,0.7593841831783903,1,1,5,5,0.34263453984261827,0.5981888267772477,0,0,8,9,0.9912442104881017,0.6538244012355496,1,0,1
0,0,7,4,0.23102046807000287,0.49348609846293334,1,0,3,2,0.776086420421486,0.30577626728165286,1,0,8,5,0.5262115275121865,0.5933345797052386,0,1,1
0,0,1,9,0.9398415312653995,0.7919410969637599,0,0,4,3,0.35308766431590766,0.8868693241027893,1,0,6,9,0.7817596805574452,0.6227408555570716,1,1,1
1,1,4,5,0.4828879126616046,0.12054081226291491,1,1,2,3,0.661054868186803,0.6192516040364281,0,0,10,1,0.454923710534636,0.5353673857731058,1,0,0
0,0,4,1,0.3846115459713032,0.8825327185858024,1,1,7,8,0.4970566065739558,0.5211617322485016,0,0,3,2,0.774526181847272,0.6023809338694582,1,1,1
1,1,10,1,0.8914219179577856,0.7502334991061572,0,1,1,2,0.8120883661752083,0.47221284936289365,0,0,1,2,0.5792804252075138,0.6420217177950702,0,0,1
0,0,8,9,0.3684733051556155,0.002940048136454876,1,0,2,10,0.5801747857667706,0.2345513521485869,1,0,9,9,0.5164313639604389,0.6261099653596536,0,1,0
1,1,1,6,0.7227300029061136,0.2821320545234214,0,0,7,9,0.2396522933786306,0.6949934579502393,1,0,7,7,0.06719081587570097,0.6334195156071715,1,0,1
1,0,3,5,0.4579523775153128,0.6422081936231814,0,0,7,8,0.9918842316757066,0.6302193917648372,1,0,1,8,0.204758473190082,0.18473923798601888,0,0,1
0,0,2,1,0.4107298318367685,0.5318968317160357,1,1,1,8,0.062376060348723006,0.9687482155075448,1,0,7,6,0.7451076496994093,0.11440894285538783,0,0,1
0,0,5,8,0.5319201099723565,0.599516906255598,1,1,2,8,0.11960444795811076,0.022765667084583385,0,1,1,6,0.4789106854252573,0.3803507441851689,1,1,1
0,1,9,1,0.6371709451520581,0.46438806377689834,0,1,1,9,0.13940523272336225,0.005694915971604431,0,0,2,6,0.23130868481348876,0.5663682071967954,1,0,0
1,0,2,8,0.5597080663469185,0.36491437349473055,0,0,2,9,0.14754877800980493,0.18984529054634103,1,1,9,2,0.16712846817351557,0.9204694742659125,0,0,1
1,0,2,7,0.05068213791980647,0.7705881922069314,0,0,10,6,0.23732308392435464,0.4426167433484488,0,1,1,5,0.9933922048090202,0.2441687004450982,0,0,1
0,0,4,10,0.8808665711049365,0.23787537048595297,0,0,10,6,0.7064599338858184,0.36981830247562264,1,1,2,1,0.05188987058388228,0.807960939040434,0,1,0
1,1,1,10,0.7298465064192087,0.5967381007996766,1,0,6,4,0.19376412268039023,0.6270881182987468,0,0,10,7,0.35479977146059005,0.47586253857729,0,0,0
1,0,1,1,0.7261446770151463,0.1510952063926443,0,1,6,10,0.4613172821006767,0.3338189641385302,0,1,6,4,0.921672695472717,0.020246070448168174,1,1,1
0,1,4,1,0.5095113727361494,0.4355769644333356,0,1,6,4,0.48892789463190234,0.7710350460909151,0,1,10,3,0.9925515505064157,0.3646303327403362,0,0,0
1,1,3,9,0.3482661260554968,0.3192941902588293,0,0,1,3,0.8368272665571332,0.5994248053697555,0,1,2,1,0.1323897857126941,0.14659907262493477,1,1,1
1,1,1,4,0.9677919344782576,0.3513569161113246,1,0,1,7,0.9587970525078563,0.47111699393614803,1,0,7,4,0.38726298546173166,0.2847790010062383,1,0,0
0,0,9,4,0.07049709986976549,0.4855194146920242,1,0,9,6,0.34596348283011635,0.2340673135255119,1,1,7,6,0.8350761336387718,0.5416576102364306,1,0,1
0,0,8,6,0.811281032955615,0.2463560682445458,1,0,1,2,0.7813208897582585,0.5583387756705543,0,1,2,6,0.35962340455994735,0.5272207744270163,0,0,0
1,1,7,10,0.5799826236185304,0.44600375299069694,1,1,2,5,0.8679672757455147,0.04708807146046712,0,1,8,1,0.48070049551264327,0.3785873368023799,1,0,1
0,1,8,8,0.5416530858188128,0.4255063749395793,1,0,8,1,0.4577800041521233,0.47271515269924314,0,1,8,8,0.4027635260209522,0.032812931095266284,1,1,0
1,0,7,10,0.5733507273330917,0.2253409880417303,1,1,6,9,0.8047331051684844,0.6281265708655285,0,1,4,4,0.9999019257070579,0.34350464683278137,0,1,0
1,0,2,9,0.7633004603329732,0.12724120751690715,0,0,3,8,0.8547996792167821,0.41723730161095274,0,1,2,10,0.5970424386899174,0.24487108656301104,1,0,1
0,1,3,3,0.9450759591346926,0.897647417786261,1,1,3,8,0.6748599830393488,0.8765305988202119,0,0,2,6,0.8294519577693288,0.4260005503409212,0,1,0
0,1,2,4,0.6676001676848085,0.8207391085700191,1,0,8,5,0.6607630781814882,0.07967080636776702,0,0,2,4,0.7561212664888417,0.5795748201097688,0,0,0
1,1,9,8,0.5499262215063108,0.6955632410247264,1,0,8,10,0.904121379036332,0.14661088845073922,0,0,4,8,0.718057118376858,0.9152546002403905,1,1,1
0,1,4,6,0.1193343930816273,0.2130995059986318,1,1,1,5,0.1121577589641356,0.23172165867757344,1,0,7,2,0.7087919205897155,0.9234708356625048,0,0,0
0,1,5,3,0.4849806497473961,0.039023152504135794,1,0,10,3,0.15070112787814904,0.8272694984375116,0,1,1,4,0.10352251210834118,0.3257171344446417,1,1,1
1,1,3,3,0.5832693526193757,0.2841184059087326,1,1,1,8,0.09053534836763988,0.8859373503937367,1,1,5,6,0.7736474263689774,0.7918249177108995,1,0,1
1,0,9,10,0.9899108258679287,0.7286157870726343,0,1,5,10,0.48638033563470773,0.285472277890643,0,1,7,9,0.8318422813289189,0.4847244419049793,1,1,0
0,0,3,3,0.9589918646406581,0.19915370021703738,1,0,5,5,0.037254232926073216,0.02440909846064987,0,0,5,8,0.10796989953863045,0.1236709936404351,1,1,0
0,0,5,5,0.2747558229786017,0.05848647787631445,1,0,10,3,0.02280472707864456,0.22302919347022698,0,1,6,10,0.6684958415153155,0.7379319867383647,1,0,0
0,1,3,3,0.43455232040861047,0.5586352027541999,0,0,7,2,0.5409464919561876,0.28222484911412915,1,1,4,4,0.6689566779250221,0.16296738094458219,1,1,1
0,1,6,5,0.49139865722775333,0.8816224887989657,0,1,2,8,0.4537488819435268,0.9936812166695211,1,0,4,8,0.9918730841330173,0.7200068256522991,1,0,0
0,0,8,1,0.6318649747416865,0.03398662517952489,1,1,1,10,0.41680126060434664,0.6926454232535968,0,0,7,8,0.6402135146796061,0.16751102682830876,0,0,0
1,0,8,4,0.768588517769552,0.48195012729975584,0,0,2,9,0.18156688567700807,0.6049629936061977,0,1,3,2,0.06160306719223918,0.17616426196066426,1,1,0
0,0,1,3,0.38408926513268027,0.12783230029807124,1,1,10,9,0.5701762165218943,0.6129524388919274,1,1,5,6,0.5590641759972327,0.41394765353796625,1,0,1
1,0,5,2,0.8252361501101989,0.2444287740838118,1,0,6,10,0.023578075931595444,0.2532928527522742,0,0,10,7,0.5634098166583429,0.04174244467668653,1,0,0
1,1,5,10,0.042542206905676894,0.20833528295126535,1,0,5,4,0.401630554196567,0.10862667736701004,1,0,6,2,0.06302825497182452,0.8239787561091929,1,0,1
1,1,4,4,0.11403121582719267,0.5647727833678542,1,0,5,10,0.9075574326117678,0.6609794287164537,0,1,9,10,0.6763648112696021,0.5891062888500451,1,1,0
0,1,5,7,0.7330583888933908,0.25954603819393063,1,0,4,1,0.43171246048422596,0.06789189328576073,0,0,10,6,0.9449172041316771,0.05054431386074176,1,1,0
1,0,8,5,0.3322778989384667,0.22119873270696389,1,0,3,2,0.9610097428780278,0.6893030908705018,0,0,10,2,0.15766662492887074,0.061198200194777286,1,1,0
0,0,6,6,0.6175780927339676,0.8693284284116493,0,0,5,2,0.7349479920284413,0.10498892427809703,1,1,1,1,0.3310270916202649,0.9754424906649739,0,1,1
1,0,1,4,0.2204901399857021,0.5102544835010867,1,0,10,8,0.3503748493375186,0.029844097608460074,1,1,4,5,0.9773634587268921,0.2969408443642201,0,0,1
0,1,5,7,0.7170621262714979,0.19171430868757422,0,1,1,7,0.5095931316762865,0.6172958821698246,0,0,7,8,0.5484734293078367,0.7379096157208289,1,0,1
1,0,8,2,0.14696218188588916,0.3433342310590123,0,1,5,5,0.5572103858081037,0.3888120287129222,1,0,1,8,0.5339498649393294,0.164841781720917,1,0,0
0,0,4,5,0.8475674038120228,0.08344828647274671,1,1,8,10,0.12872536222209974,0.7754736408083504,1,0,9,9,0.8068920033016643,0.8896127226107216,1,1,1
0,1,6,5,0.9233234303475818,0.1525143175997572,0,0,7,7,0.5079006677895349,0.15745949203248377,0,1,2,2,0.4326059394491598,0.46769390439627645,0,1,0
1,0,6,2,0.28537954705698865,0.44027888986481234,0,1,4,4,0.2604260599224778,0.9940753074427129,1,0,10,5,0.3388051230850374,0.12488177611894091,1,0,1
0,1,10,1,0.7824519486884228,0.5896162741229168,0,1,10,2,0.855698796114107,0.530062185997556,1,1,5,5,0.842037091287634,0.8200839283330528,0,0,0
1,1,2,7,0.5776624863574791,0.016885182186207937,1,0,10,10,0.32796494398882614,0.4682489585239996,0,0,6,10,0.7091146922584115,0.41590279214732684,0,0,0
1,1,10,1,0.9793311222487683,0.028081643973131176,1,0,5,2,0.5248729932981763,0.06254064256271807,0,1,6,8,0.3305873338508527,0.47833977998677735,0,0,1
1,0,10,7,0.7986091439290786,0.610144720673194,0,1,10,9,0.30914927202112374,0.7170761545249962,1,1,3,7,0.8494769005373002,0.8391719858865447,0,0,1
1,0,4,5,0.2612066373669816,0.5292033433158169,0,0,9,2,0.45980499399988206,0.3548275823643703,0,0,5,9,0.10870300676245082,0.5953873034883432,1,0,0
1,0,7,6,0.11912768407565366,0.7356953435071572,0,0,8,3,0.8392115276905164,0.538071786346465,1,1,1,2,0.7765820350581324,0.299973830307543,1,1,0
1,1,8,7,0.6791159067153012,0.5404769389346706,1,1,3,5,0.5699258071174967,0.9676059648034714,0,0,8,10,0.026201309869929523,0.3731554577921551,1,1,0
0,0,10,2,0.9949178877041879,0.4528450616189915,1,1,9,5,0.3921015355810821,0.12452071242661578,1,1,8,10,0.7767953837281307,0.4247290789749326,0,1,1
0,0,6,3,0.29813062611732344,0.37128877431231977,1,0,7,1,0.5609118746921039,0.9031625850311058,1,1,8,1,0.4403679443432723,0.03587745026026945,1,0,0
1,1,5,8,0.10547107444776604,0.4342522539225472,1,1,9,4,0.9998723168801604,0.8888295926517239,0,0,7,2,0.7938038279819771,0.4022634112714857,0,1,1
0,0,5,1,0.6950559710670797,0.37369877481534364,0,1,7,2,0.7941815798115769,0.37280994328419437,0,0,5,1,0.39538768589022044,0.3332805020419558,1,0,0
0,0,8,10,0.5894931916216087,0.47743699716916377,1,1,1,10,0.7975401567468602,0.9696158089312813,1,1,9,9,0.8778937673169417,0.2519580231886658,0,0,0
0,1,8,7,0.6236667135728583,0.7487435653277527,1,1,10,3,0.1283141383677877,0.8543306610504294,0,1,3,6,0.23911663035363073,0.5543810221121206,0,0,0
1,1,7,9,0.06960272048412819,0.57612550898368,0,1,3,3,0.7166589182934576,0.2963270811628046,0,1,1,10,0.8934653987595503,0.08685239005544831,1,0,0
1,0,4,6,0.13047341051513872,0.11830235889448149,0,0,8,4,0.16164077188291415,0.7565587372885645,0,0,7,8,0.8076376434284036,0.7560410490153474,0,1,1
0,1,7,9,0.5920423847739896,0.24472151108208295,1,0,2,5,0.7306467928040198,0.9516455873284722,0,1,9,3,0.47628309553521686,0.03663231686377055,1,0,0
1,1,2,1,0.7309537440584463,0.9553126982415353,1,1,4,3,0.14035791455415347,0.33922404015465013,0,1,5,10,0.8739382274065298,0.9133769441760619,0,1,1
1,1,9,9,0.2945960866036136,0.1106253743110911,1,0,1,8,0.8999869702818755,0.16769362141185995,0,1,9,4,0.16122771412082915,0.29445843020242224,0,1,0
0,1,9,9,0.44142992651027035,0.4844763018205135,1,1,4,8,0.6911854052730958,0.10406384337775754,1,0,3,1,0.3868736486990786,0.7901299500553042,0,1,0
1,1,6,1,0.38212039599541814,0.5610332408868955,1,0,9,8,0.7028905962933831,0.07904601533271272,1,1,1,10,0.9138654493118495,0.9338199208019536,0,0,0
1,1,10,3,0.7963879708680132,0.8316482701084932,1,1,5,4,0.9435877354072869,0.4122326883825502,0,1,6,5,0.6198731109671154,0.00613163673624173,1,0,0
1,1,8,5,0.9188842834079544,0.8119547338444019,1,0,7,6,0.2788816115294256,0.14621167783150701,0,0,2,1,0.24421885871223126,0.9128935860290309,0,1,0
0,1,4,7,0.6871727667440464,0.6373495631814293,0,1,7,9,0.7082226434943227,0.9256531572681549,0,1,4,7,0.7667010544212722,0.7098106577121794,0,0,0
